year,vehicle_class,MPG(comb),cylinders,displ (L),drive,trany
2022,Midsize Cars,26,4.0,2.0,4-Wheel Drive,Automatic
2022,Midsize Cars,26,4.0,2.0,4-Wheel Drive,Automatic
2022,Large Cars,25,6.0,3.0,Rear-Wheel Drive,Automatic
2022,Large Cars,23,6.0,3.0,4-Wheel Drive,Automatic
2022,Large Cars,20,6.0,3.3,4-Wheel Drive,Automatic
2022,Large Cars,19,6.0,3.3,Rear-Wheel Drive,Automatic
2022,Large Cars,18,8.0,5.0,4-Wheel Drive,Automatic
2022,Large Cars,19,8.0,5.0,Rear-Wheel Drive,Automatic
2022,Large Cars,30,4.0,2.5,4-Wheel Drive,Automatic
2022,Large Cars,27,4.0,2.4,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,30,3.0,1.2,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,30,3.0,1.3,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,30,3.0,1.2,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,31,3.0,1.3,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,31,4.0,2.0,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,27,3.0,1.3,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,22,4.0,2.5,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,24,4.0,2.0,4-Wheel Drive,Automatic
2022,Large Cars,32,4.0,1.6,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,25,4.0,2.0,4-Wheel Drive,Automatic
2022,Standard Pickup Trucks,17,8.0,6.2,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,28,4.0,2.5,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,23,6.0,3.5,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,19,6.0,2.9,4-Wheel Drive,Automatic
2022,Midsize Cars,28,4.0,2.0,Front-Wheel Drive,Automatic
2022,Standard Pickup Trucks,16,8.0,6.2,4-Wheel Drive,Automatic
2022,Subcompact Cars,29,4.0,2.0,Rear-Wheel Drive,Automatic
2022,Standard Pickup Trucks,16,8.0,6.2,4-Wheel Drive,Automatic
2022,Large Cars,33,4.0,2.0,Front-Wheel Drive,Automatic
2022,Standard Pickup Trucks,16,8.0,6.2,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,24,6.0,3.5,Front-Wheel Drive,Automatic
2022,Standard Pickup Trucks,17,8.0,5.3,4-Wheel Drive,Automatic
2022,Standard Pickup Trucks,18,8.0,5.3,Rear-Wheel Drive,Automatic
2022,Standard Pickup Trucks,20,4.0,2.7,Rear-Wheel Drive,Automatic
2022,Sport Utility Vehicle,17,8.0,5.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,28,4.0,2.5,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,26,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,23,6.0,3.5,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,16,8.0,6.2,Rear-Wheel Drive,Automatic
2022,Sport Utility Vehicle,17,8.0,5.3,Rear-Wheel Drive,Automatic
2022,Standard Pickup Trucks,20,4.0,2.7,Rear-Wheel Drive,Automatic
2022,Subcompact Cars,26,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,17,8.0,5.3,Rear-Wheel Drive,Automatic
2022,Large Cars,31,4.0,1.5,Front-Wheel Drive,Manual
2022,Standard Pickup Trucks,18,8.0,5.3,Rear-Wheel Drive,Automatic
2022,Standard Pickup Trucks,18,8.0,5.3,Rear-Wheel Drive,Automatic
2022,Sport Utility Vehicle,16,8.0,6.2,Rear-Wheel Drive,Automatic
2022,Standard Pickup Trucks,17,8.0,5.3,4-Wheel Drive,Automatic
2022,Standard Pickup Trucks,18,4.0,2.7,4-Wheel Drive,Automatic
2022,Minivan,20,6.0,3.6,4-Wheel Drive,Automatic
2022,Minivan,22,6.0,3.6,Front-Wheel Drive,Automatic
2022,Small Station Wagons,30,4.0,1.8,Front-Wheel Drive,Automatic
2022,Compact Cars,24,4.0,2.0,4-Wheel Drive,Automatic
2022,Large Cars,29,4.0,2.0,Front-Wheel Drive,Manual
2022,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Automatic
2022,Compact Cars,21,6.0,3.0,4-Wheel Drive,Automatic
2022,Compact Cars,21,6.0,3.0,4-Wheel Drive,Automatic
2022,Midsize-Large Station Wagons,14,12.0,6.7,4-Wheel Drive,Automatic
2022,Subcompact Cars,26,6.0,3.0,4-Wheel Drive,Automatic
2022,Standard Pickup Trucks,14,8.0,6.2,4-Wheel Drive,Automatic
2022,Compact Cars,34,4.0,1.5,Front-Wheel Drive,Manual
2022,Small Station Wagons,25,4.0,2.0,4-Wheel Drive,Automatic
2022,Standard Pickup Trucks,15,8.0,5.3,4-Wheel Drive,Automatic
2022,Standard Pickup Trucks,17,4.0,2.7,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,16,8.0,6.2,Rear-Wheel Drive,Automatic
2022,Standard Pickup Trucks,16,8.0,5.3,4-Wheel Drive,Automatic
2022,Standard Pickup Trucks,17,4.0,2.7,4-Wheel Drive,Automatic
2022,Standard Pickup Trucks,16,8.0,5.3,4-Wheel Drive,Automatic
2022,Large Cars,32,4.0,2.0,Front-Wheel Drive,Automatic
2022,Midsize-Large Station Wagons,14,12.0,6.7,4-Wheel Drive,Automatic
2022,Standard Pickup Trucks,17,8.0,5.3,4-Wheel Drive,Automatic
2022,Standard Pickup Trucks,17,8.0,5.3,4-Wheel Drive,Automatic
2022,Standard Pickup Trucks,18,4.0,2.7,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,22,6.0,3.5,Front-Wheel Drive,Automatic
2022,Minivan,22,6.0,3.6,Front-Wheel Drive,Automatic
2022,Standard Pickup Trucks,15,8.0,5.3,4-Wheel Drive,Automatic
2022,Standard Pickup Trucks,20,4.0,2.7,Rear-Wheel Drive,Automatic
2022,Standard Pickup Trucks,20,4.0,2.7,Rear-Wheel Drive,Automatic
2022,Standard Pickup Trucks,18,8.0,5.3,Rear-Wheel Drive,Automatic
2022,Sport Utility Vehicle,16,8.0,4.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,21,6.0,2.7,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,23,4.0,2.0,4-Wheel Drive,Automatic
2022,Large Cars,35,4.0,1.5,Front-Wheel Drive,Automatic
2022,Two Seaters,18,6.0,3.0,Rear-Wheel Drive,Automatic
2022,Sport Utility Vehicle,16,8.0,4.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,17,8.0,4.0,4-Wheel Drive,Automatic
2022,Midsize Cars,23,6.0,3.0,Rear-Wheel Drive,Automatic
2022,Sport Utility Vehicle,23,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,17,8.0,4.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,26,4.0,1.3,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,17,8.0,4.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,24,4.0,2.0,Rear-Wheel Drive,Automatic
2022,Sport Utility Vehicle,21,6.0,3.5,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,22,4.0,2.4,4-Wheel Drive,Automatic
2022,Minicompact Cars,18,8.0,5.0,Rear-Wheel Drive,Automatic
2022,Subcompact Cars,19,8.0,5.0,Rear-Wheel Drive,Automatic
2022,Midsize Cars,28,4.0,2.0,Rear-Wheel Drive,Automatic
2022,Sport Utility Vehicle,23,4.0,2.0,Front-Wheel Drive,Automatic
2022,Midsize Cars,26,4.0,2.0,4-Wheel Drive,Automatic
2022,Midsize Cars,22,6.0,3.0,Rear-Wheel Drive,Automatic
2022,Sport Utility Vehicle,23,4.0,2.0,Front-Wheel Drive,Automatic
2022,Midsize Cars,22,6.0,3.0,4-Wheel Drive,Automatic
2022,Midsize Cars,25,4.0,2.0,4-Wheel Drive,Automatic
2022,Midsize Cars,24,4.0,2.0,4-Wheel Drive,Automatic
2022,Midsize Cars,23,4.0,2.0,4-Wheel Drive,Manual
2022,Midsize Cars,26,4.0,2.0,4-Wheel Drive,Automatic
2022,Midsize Cars,22,6.0,3.0,4-Wheel Drive,Automatic
2022,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,24,4.0,2.0,4-Wheel Drive,Automatic
2022,Minicompact Cars,22,4.0,2.4,Rear-Wheel Drive,Manual
2022,Sport Utility Vehicle,17,8.0,5.3,Rear-Wheel Drive,Automatic
2022,Sport Utility Vehicle,16,8.0,6.2,Rear-Wheel Drive,Automatic
2022,Sport Utility Vehicle,16,8.0,6.2,Rear-Wheel Drive,Automatic
2022,Sport Utility Vehicle,23,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,21,6.0,3.5,4-Wheel Drive,Automatic
2022,Minicompact Cars,25,4.0,2.4,Rear-Wheel Drive,Automatic
2022,Sport Utility Vehicle,16,8.0,6.2,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,16,8.0,5.3,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,16,8.0,6.2,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,17,8.0,5.3,Rear-Wheel Drive,Automatic
2022,Midsize Cars,15,12.0,6.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,16,8.0,6.2,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,23,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,18,6.0,2.9,4-Wheel Drive,Automatic
2022,Large Cars,33,4.0,1.5,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,16,8.0,5.3,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,16,8.0,5.3,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,21,6.0,2.7,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,16,8.0,6.2,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,16,8.0,6.2,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,23,4.0,2.4,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,22,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,22,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,19,6.0,3.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,26,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,18,6.0,2.9,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,23,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,24,4.0,2.0,4-Wheel Drive,Automatic
2022,Compact Cars,24,4.0,2.0,4-Wheel Drive,Automatic
2022,Standard Pickup Trucks,14,8.0,6.2,4-Wheel Drive,Automatic
2022,Minicompact Cars,22,4.0,2.4,Rear-Wheel Drive,Manual
2022,Subcompact Cars,20,6.0,3.6,Rear-Wheel Drive,Manual
2022,Subcompact Cars,19,8.0,6.2,Rear-Wheel Drive,Manual
2022,Compact Cars,25,4.0,2.7,Rear-Wheel Drive,Automatic
2022,Compact Cars,23,4.0,2.7,Rear-Wheel Drive,Automatic
2022,Compact Cars,24,4.0,2.7,4-Wheel Drive,Automatic
2022,Compact Cars,30,4.0,2.0,Front-Wheel Drive,Automatic
2022,Compact Cars,19,6.0,3.0,Rear-Wheel Drive,Automatic
2022,Compact Cars,23,4.0,2.7,4-Wheel Drive,Automatic
2022,Compact Cars,19,6.0,3.0,Rear-Wheel Drive,Manual
2022,Compact Cars,31,4.0,2.0,Front-Wheel Drive,Manual
2022,Compact Cars,35,4.0,2.0,Front-Wheel Drive,Automatic
2022,Compact Cars,28,4.0,2.0,4-Wheel Drive,Automatic
2022,Standard Pickup Trucks,16,8.0,6.2,4-Wheel Drive,Automatic
2022,Compact Cars,30,4.0,2.0,Rear-Wheel Drive,Automatic
2022,Subcompact Cars,22,6.0,3.6,Rear-Wheel Drive,Automatic
2022,Compact Cars,28,4.0,2.0,Front-Wheel Drive,Automatic
2022,Compact Cars,28,4.0,2.4,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,20,6.0,3.6,Front-Wheel Drive,Automatic
2022,Standard Pickup Trucks,16,8.0,6.2,4-Wheel Drive,Automatic
2022,Compact Cars,33,4.0,2.0,Front-Wheel Drive,Automatic
2022,Compact Cars,30,4.0,2.0,Front-Wheel Drive,Automatic
2022,Subcompact Cars,18,6.0,3.0,4-Wheel Drive,Automatic
2022,Subcompact Cars,19,6.0,3.0,Rear-Wheel Drive,Automatic
2022,Compact Cars,30,4.0,2.0,Front-Wheel Drive,Manual
2022,Subcompact Cars,19,6.0,3.0,Rear-Wheel Drive,Manual
2022,Midsize Cars,20,6.0,2.9,Rear-Wheel Drive,Automatic
2022,Midsize Cars,20,8.0,4.4,4-Wheel Drive,Automatic
2022,Subcompact Cars,27,4.0,2.0,4-Wheel Drive,Automatic
2022,Subcompact Cars,27,4.0,2.0,4-Wheel Drive,Automatic
2022,Two Seaters,25,6.0,3.0,Rear-Wheel Drive,Automatic
2022,Compact Cars,27,4.0,2.0,4-Wheel Drive,Automatic
2022,Midsize Cars,17,8.0,4.4,4-Wheel Drive,Automatic
2022,Subcompact Cars,27,4.0,2.0,4-Wheel Drive,Automatic
2022,Two Seaters,18,8.0,5.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,23,4.0,2.0,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,22,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,22,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,20,6.0,3.6,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,19,6.0,3.6,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,25,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,23,4.0,2.0,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,24,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,24,4.0,2.0,4-Wheel Drive,Automatic
2022,Midsize-Large Station Wagons,25,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,25,4.0,2.0,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,22,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,23,4.0,2.0,4-Wheel Drive,Automatic
2022,Small Station Wagons,25,4.0,2.0,4-Wheel Drive,Automatic
2022,Two Seaters,18,8.0,5.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,22,4.0,2.0,4-Wheel Drive,Automatic
2022,Subcompact Cars,25,4.0,2.0,Rear-Wheel Drive,Automatic
2022,Midsize Cars,27,4.0,2.0,Rear-Wheel Drive,Automatic
2022,Midsize Cars,25,4.0,2.0,4-Wheel Drive,Automatic
2022,Midsize Cars,26,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,26,4.0,2.5,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,25,4.0,2.5,Front-Wheel Drive,Automatic
2022,Midsize Cars,28,4.0,2.0,Rear-Wheel Drive,Automatic
2022,Subcompact Cars,25,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,20,6.0,3.6,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,24,4.0,2.5,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,24,4.0,2.5,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,22,4.0,2.0,4-Wheel Drive,Automatic
2022,Compact Cars,28,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,20,4.0,2.0,4-Wheel Drive,Automatic
2022,Subcompact Cars,22,4.0,2.0,Rear-Wheel Drive,Manual
2022,Midsize Cars,17,8.0,4.4,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,26,4.0,2.0,Front-Wheel Drive,Automatic
2022,Large Cars,14,12.0,6.7,Rear-Wheel Drive,Automatic
2022,Large Cars,19,6.0,2.9,4-Wheel Drive,Automatic
2022,Small Station Wagons,29,4.0,1.8,4-Wheel Drive,Automatic
2022,Large Cars,20,6.0,2.9,4-Wheel Drive,Automatic
2022,Large Cars,17,8.0,4.0,4-Wheel Drive,Automatic
2022,Large Cars,17,8.0,4.0,4-Wheel Drive,Automatic
2022,Large Cars,17,8.0,4.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,22,6.0,3.5,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,23,4.0,2.0,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,25,4.0,2.4,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,32,4.0,2.0,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,25,4.0,2.4,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,18,8.0,4.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,14,12.0,6.0,4-Wheel Drive,Automatic
2022,Small Station Wagons,28,4.0,1.8,4-Wheel Drive,Automatic
2022,Large Cars,20,6.0,2.9,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,25,4.0,2.0,4-Wheel Drive,Manual
2022,Sport Utility Vehicle,17,8.0,4.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,29,4.0,2.5,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,17,8.0,4.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,24,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,30,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,23,6.0,3.5,Front-Wheel Drive,Automatic
2022,Sport Utility Vehicle,22,4.0,2.0,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,22,4.0,2.0,Rear-Wheel Drive,Automatic
2022,Two Seaters,18,8.0,4.0,Rear-Wheel Drive,Automatic
2022,Small Station Wagons,30,4.0,1.8,Front-Wheel Drive,Automatic
2022,Two Seaters,18,8.0,4.0,Rear-Wheel Drive,Automatic
2022,Two Seaters,16,6.0,4.0,Rear-Wheel Drive,Automatic
2022,Two Seaters,16,6.0,4.0,Rear-Wheel Drive,Manual
2022,Minicompact Cars,25,4.0,2.4,Rear-Wheel Drive,Automatic
2022,Sport Utility Vehicle,30,4.0,2.0,4-Wheel Drive,Automatic
2022,Large Cars,19,6.0,2.9,4-Wheel Drive,Automatic
2022,Sport Utility Vehicle,14,8.0,4.0,4-Wheel Drive,Automatic
2022,Two Seaters,19,8.0,5.0,Rear-Wheel Drive,Automatic
2022,Large Cars,26,4.0,2.0,Front-Wheel Drive,Automatic
2022,Subcompact Cars,23,5.0,2.5,4-Wheel Drive,Automatic
2022,Large Cars,20,6.0,2.9,Rear-Wheel Drive,Automatic
2022,Large Cars,20,6.0,2.9,4-Wheel Drive,Automatic
2022,Large Cars,19,6.0,2.9,4-Wheel Drive,Automatic
2022,Two Seaters,28,4.0,2.0,Rear-Wheel Drive,Automatic
2022,Two Seaters,19,8.0,5.0,Rear-Wheel Drive,Automatic
2022,Two Seaters,25,6.0,3.0,Rear-Wheel Drive,Automatic
2022,Large Cars,14,12.0,6.7,Rear-Wheel Drive,Automatic
2022,Large Cars,33,4.0,1.5,Front-Wheel Drive,Automatic
2022,Large Cars,32,4.0,1.5,Front-Wheel Drive,Automatic
2022,Two Seaters,28,4.0,2.0,Rear-Wheel Drive,Automatic
2022,Midsize Cars,30,4.0,1.6,Front-Wheel Drive,Automatic
2022,Midsize Cars,35,4.0,2.0,Front-Wheel Drive,Automatic
2022,Midsize Cars,33,4.0,2.0,Front-Wheel Drive,Automatic
2023,Compact Cars,28,4.0,2.0,Front-Wheel Drive,Automatic
2023,Subcompact Cars,27,4.0,2.0,4-Wheel Drive,Automatic
2023,Subcompact Cars,19,6.0,3.0,Rear-Wheel Drive,Manual
2023,Compact Cars,27,4.0,2.0,Rear-Wheel Drive,Automatic
2023,Subcompact Cars,19,6.0,3.0,Rear-Wheel Drive,Automatic
2023,Midsize Cars,27,4.0,2.0,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,24,4.0,2.0,4-Wheel Drive,Automatic
2023,Subcompact Cars,18,6.0,3.0,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,21,6.0,3.5,4-Wheel Drive,Automatic
2023,Compact Cars,18,6.0,3.0,4-Wheel Drive,Automatic
2023,Compact Cars,26,4.0,2.0,4-Wheel Drive,Automatic
2023,Subcompact Cars,18,6.0,3.0,4-Wheel Drive,Automatic
2023,Subcompact Cars,19,8.0,3.9,Rear-Wheel Drive,Automatic
2023,Compact Cars,19,6.0,3.0,Rear-Wheel Drive,Automatic
2023,Compact Cars,19,6.0,3.0,Rear-Wheel Drive,Manual
2023,Small Station Wagons,26,4.0,2.0,4-Wheel Drive,Manual
2023,Small Station Wagons,31,4.0,2.0,4-Wheel Drive,Automatic
2023,Small Station Wagons,25,4.0,2.0,4-Wheel Drive,Manual
2023,Compact Cars,24,6.0,3.0,4-Wheel Drive,Automatic
2023,Compact Cars,27,4.0,2.0,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,25,4.0,2.0,Rear-Wheel Drive,Automatic
2023,Small Station Wagons,30,4.0,2.0,4-Wheel Drive,Automatic
2023,Subcompact Cars,26,4.0,2.0,4-Wheel Drive,Automatic
2023,Midsize Cars,32,4.0,2.0,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,19,6.0,2.9,4-Wheel Drive,Automatic
2023,Midsize Cars,26,4.0,2.0,4-Wheel Drive,Manual
2023,Two Seaters,13,12.0,6.5,Rear-Wheel Drive,Automatic
2023,Two Seaters,14,12.0,6.5,Rear-Wheel Drive,Automatic
2023,Two Seaters,14,12.0,6.5,Rear-Wheel Drive,Automatic
2023,Minicompact Cars,19,8.0,3.9,Rear-Wheel Drive,Automatic
2023,Two Seaters,16,8.0,3.9,Rear-Wheel Drive,Automatic
2023,Subcompact Cars,24,6.0,3.0,4-Wheel Drive,Automatic
2023,Two Seaters,16,8.0,3.9,Rear-Wheel Drive,Automatic
2023,Midsize Cars,25,4.0,2.0,4-Wheel Drive,Automatic
2023,Subcompact Cars,23,6.0,3.0,4-Wheel Drive,Automatic
2023,Subcompact Cars,21,6.0,2.9,4-Wheel Drive,Automatic
2023,Two Seaters,25,4.0,2.0,4-Wheel Drive,Automatic
2023,Midsize Cars,26,4.0,2.0,4-Wheel Drive,Automatic
2023,Midsize Cars,20,6.0,2.9,Rear-Wheel Drive,Automatic
2023,Large Cars,27,4.0,2.5,Front-Wheel Drive,Automatic
2023,Sport Utility Vehicle,22,6.0,3.5,Front-Wheel Drive,Automatic
2023,Subcompact Cars,25,4.0,2.0,4-Wheel Drive,Automatic
2023,Subcompact Cars,26,4.0,2.0,4-Wheel Drive,Automatic
2023,Subcompact Cars,29,4.0,2.0,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,19,6.0,3.0,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,23,4.0,2.0,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,24,4.0,2.0,4-Wheel Drive,Automatic
2023,Midsize Cars,26,4.0,2.0,4-Wheel Drive,Automatic
2023,Subcompact Cars,28,4.0,2.0,4-Wheel Drive,Automatic
2023,Subcompact Cars,26,6.0,3.0,Rear-Wheel Drive,Automatic
2023,Subcompact Cars,26,6.0,3.0,4-Wheel Drive,Automatic
2023,Subcompact Cars,27,4.0,2.0,4-Wheel Drive,Automatic
2023,Midsize Cars,30,4.0,2.0,4-Wheel Drive,Automatic
2023,Midsize Cars,28,4.0,2.0,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,25,4.0,2.0,4-Wheel Drive,Automatic
2023,Midsize Cars,21,6.0,3.0,4-Wheel Drive,Automatic
2023,Compact Cars,25,4.0,2.7,Rear-Wheel Drive,Automatic
2023,Subcompact Cars,28,4.0,2.0,Rear-Wheel Drive,Automatic
2023,Subcompact Cars,28,4.0,2.0,Rear-Wheel Drive,Automatic
2023,Two Seaters,26,6.0,3.0,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,16,8.0,6.2,4-Wheel Drive,Automatic
2023,Minicompact Cars,22,4.0,2.4,Rear-Wheel Drive,Manual
2023,Sport Utility Vehicle,21,6.0,3.6,4-Wheel Drive,Automatic
2023,Compact Cars,28,4.0,2.0,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,13,8.0,6.2,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,15,8.0,4.4,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,18,8.0,4.4,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,15,8.0,4.4,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,15,8.0,4.4,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,16,8.0,5.3,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,17,8.0,5.3,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,18,8.0,4.4,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,17,8.0,4.0,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,15,8.0,4.4,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,17,8.0,4.0,4-Wheel Drive,Automatic
2023,Midsize Cars,31,4.0,1.6,Front-Wheel Drive,Automatic
2023,Midsize Cars,22,6.0,3.0,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,17,8.0,5.3,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,17,8.0,5.3,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,16,8.0,6.2,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,16,8.0,6.2,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,17,8.0,5.3,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,17,8.0,5.3,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,16,8.0,6.2,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,16,8.0,6.2,4-Wheel Drive,Automatic
2023,Midsize Cars,23,6.0,3.0,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,16,8.0,6.2,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,16,8.0,6.2,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,24,4.0,2.5,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,24,4.0,2.5,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,28,4.0,2.0,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,25,4.0,2.5,Front-Wheel Drive,Automatic
2023,Sport Utility Vehicle,26,4.0,2.5,Front-Wheel Drive,Automatic
2023,Midsize Cars,22,6.0,3.0,4-Wheel Drive,Automatic
2023,Midsize Cars,22,6.0,3.0,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,16,8.0,6.2,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,16,8.0,6.2,4-Wheel Drive,Automatic
2023,Sport Utility Vehicle,21,6.0,3.6,Rear-Wheel Drive,Automatic
2023,Sport Utility Vehicle,21,6.0,3.6,Rear-Wheel Drive,Automatic
2023,Midsize Cars,17,8.0,4.4,4-Wheel Drive,Automatic
2023,Midsize Cars,17,8.0,4.4,4-Wheel Drive,Automatic
2023,Midsize Cars,26,4.0,2.0,4-Wheel Drive,Automatic
2023,Midsize Cars,28,4.0,2.0,Rear-Wheel Drive,Automatic
2023,Midsize Cars,21,6.0,2.9,4-Wheel Drive,Automatic
2023,Midsize Cars,24,6.0,3.0,4-Wheel Drive,Automatic
